carId	trackId	trackLength	lapIndex	lapNum	lapFlag	binIndex	validBin	lap_number	lap_distance	lap_time	lap_time_invalid	world_position_X	world_position_Y	world_position_Z	world_forward_X	world_forward_Y	world_forward_Z	world_right_X	world_right_Y	world_right_Z	velocity_X	velocity_Y	velocity_Z	gforce_X	gforce_Y	gforce_Z	pit_status	race_position	flags_status	throttle	brake	clutch	steering	gear	rpm	rpm_perc	fuel	tyre_compound_0	tyre_compound_1	tyre_compound_2	tyre_compound_3	yaw	pitch	roll	chassis_yaw	chassis_pitch	susp_pos_0	susp_pos_1	susp_pos_2	susp_pos_3	susp_vel_0	susp_vel_1	susp_vel_2	susp_vel_3	susp_acc_0	susp_acc_1	susp_acc_2	susp_acc_3	susp_roll_0	susp_roll_1	wheel_speed_0	wheel_speed_1	wheel_speed_2	wheel_speed_3	wheel_slip_ratio_0	wheel_slip_ratio_1	wheel_slip_ratio_2	wheel_slip_ratio_3	wheel_slip_angle_0	wheel_slip_angle_1	wheel_slip_angle_2	wheel_slip_angle_3	wheel_angle_0	wheel_angle_1	wheel_angle_2	wheel_angle_3	wheel_lat_force_0	wheel_lat_force_1	wheel_lat_force_2	wheel_lat_force_3	wheel_long_force_0	wheel_long_force_1	wheel_long_force_2	wheel_long_force_3	wheel_vert_force_0	wheel_vert_force_1	wheel_vert_force_2	wheel_vert_force_3	wheel_camber_0	wheel_camber_1	wheel_camber_2	wheel_camber_3	wheel_camber_gain_0	wheel_camber_gain_1	wheel_camber_gain_2	wheel_camber_gain_3	cog_height	angular_vel_X	angular_vel_Y	angular_vel_Z	angular_acc_X	angular_acc_Y	angular_acc_Z	aero_height_0	aero_height_1	weather	track_temp	air_temp	pitSpeedLimit	safetyCarStatus	networkGame	pitIdealLap	pitLatestLap	pitRejoinPos	steeringAssist	brakeAssist	gearAssist	pitAssist	pitReleaseAssist	ersAssist	drsAssist	racingLineAssist	racingLineTypeAssist	gameMode	ruleSet	timeOfDay	sessionLength	num_sc	num_vsc	num_red	eqCarPerf	recoveryMD	flashbackLimit	surfaceType	lowFuelMD	raceStartMD	tyreTempMD	pitTyreMD	carDamageMD	carDamageRate	collisionsMD	collisions1MD	unsafeRelMD	offGriefingMD	cornerCutMD	safetyCarMD	formLapMD	redFlagsMD	activeAeroMD	startReactionTime	absAssist	tractionCtrlAssist	safetyCarDelta	penalties	warnings	corner_cut_warnings	startGridPosition	pitLaneTime	pitStopTime	delta_front	delta_leader	speedTrapMax	speedTrapLap	techLevel	platform	wing_setup_0	wing_setup_1	diff_onThrottle_setup	diff_offThrottle_setup	camber_setup_0	camber_setup_1	camber_setup_2	camber_setup_3	toe_setup_0	toe_setup_1	toe_setup_2	toe_setup_3	susp_spring_setup_0	susp_spring_setup_1	susp_spring_setup_2	susp_spring_setup_3	arb_setup_0	arb_setup_1	susp_height_setup_0	susp_height_setup_1	susp_height_setup_2	susp_height_setup_3	brake_press_setup	brake_bias_setup	brake_engine_setup	tyre_press_setup_0	tyre_press_setup_1	tyre_press_setup_2	tyre_press_setup_3	ballast_setup	fuel_setup	drs	brake_temp_0	brake_temp_1	brake_temp_2	brake_temp_3	tyre_temp_0	tyre_temp_1	tyre_temp_2	tyre_temp_3	tyre_tempInternalAir_0	tyre_tempInternalAir_1	tyre_tempInternalAir_2	tyre_tempInternalAir_3	tyre_press_0	tyre_press_1	tyre_press_2	tyre_press_3	terrain_0	terrain_1	terrain_2	terrain_3	engine_temp	suggested_gear	traction_ctrl_setup	abs_setup	fuel_type	fuel_remainingLaps	front_brake_bias	pit_limiter	drs_allowed	drs_distance	tyres_age	ice_power	mguk_power	ers_store	ers_deployMode	ers_harv_mguk	ers_harv_mguh	ers_harv_limit	ers_deployed	tyre_wear_0	tyre_wear_1	tyre_wear_2	tyre_wear_3	tyre_damage_0	tyre_damage_1	tyre_damage_2	tyre_damage_3	tyre_blister_0	tyre_blister_1	tyre_blister_2	tyre_blister_3	brake_damage_0	brake_damage_1	brake_damage_2	brake_damage_3	front_left_wing_damage	front_right_wing_damage	rear_wing_damage	floor_damage	diffuser_damage	sidepod_damage	drs_damage	ers_damage	gear_box_damage	engine_damage	mguh_damage	es_damage	ce_damage	ice_damage	mguk_damage	tc_damage	engine_blown	engine_seized	activeAero_mode	activeAero_allowed	activeAero_distance	overtake_allowed	overtake	overtake_distance	regulations_2026	driving_wrong_way
Aston Martin '26	Melbourne	5276	0	0	0	3350	1	0	3350.51	85.826	0	-297.966	234.156	3.21065	-0.998328	-0.0571485	-0.00728094	-0.0573011	0.998068	0.0232318	35.276	0.0036773	-0.285975	-0.0501129	0.743174	0.0461039	0	0	0	0.264613	0	0	-0.0677662	4	7958	0.607527	10	16	16	16	16	1.62799	0.00729128	-0.0232429	8.39829e-05	0.00717323	0.465058	0.487159	0.193902	0.232181	0.610668	0.745909	1.62215	3.83633	-310.572	-48.7943	-10.4779	246.086	-0.00144558	-0.00260917	35.1138	35.4252	35.3862	35.5537	-0.000175219	-0.000130335	0.007366	0.00368126	-0.0106108	-0.0115027	-0.00586911	-0.0122721	-0.0206118	-0.0206118	0	0	918.606	1563.73	738.728	2184.28	-22.794	-22.6471	1016.08	596.716	1892.5	2936.82	2655.93	3609.25	-0.0486124	-0.0560827	-0.0385697	-0.0404915	0.00374759	-0.00372267	-0.00365967	-0.00558146	0.256565	-0.00357539	0.00321877	0.203666	0.22242	0.114174	-0.24927	0.0265177	0.0435181	0	28	20	22.2222	0	0	-1	-1	-1	0	0	2	0	0	0	0	2	1	5	2	731	0	0	0	0	1	1	3	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.9075	0	0	3	25	25	0.6	0.5	-0.0610865	-0.0610865	-0.0349066	-0.0349066	0.000698132	0.000698132	0.00261799	0.00261799	37	37	16	16	15	8	25	25	52	52	0.97	0.57	0.5	166853	166853	146858	146858	6	10	0	514.5	515.5	506.5	506.5	89	89	89	89	89	89	89	89	171105	171105	150601	150601	0	0	0	0	110	7	0	0	1	7.61538	0.57	0	0	0	0	249201	0	4e+06	2	0	0	6e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156.5	1	1	0	1	0
Aston Martin '26	Melbourne	5276	0	0	0	3351	1	0	3351.63	85.8572	0	-299.068	234.091	3.21102	-0.99795	-0.0633826	-0.0071854	-0.0635352	0.997686	0.0233153	35.2882	0.00273232	-0.285602	-0.0563779	0.715749	0.0538723	0	0	0	0.26925	0	0	-0.0652504	4	7961.75	0.607814	10	16	16	16	16	1.63424	0.00719795	-0.0233269	0.000111148	0.00715716	0.465655	0.487106	0.19567	0.231664	1.15147	0.273401	3.39481	4.96785	-300.946	-132.601	-0.249568	198.73	-0.00140311	-0.00245335	35.132	35.4304	35.4102	35.5636	-0.000176573	-0.000141485	0.00752457	0.00379005	-0.0102774	-0.0110672	-0.00545591	-0.0118707	-0.0198463	-0.0198463	0	0	893.279	1513.25	678.59	2118.07	-23.3077	-24.5984	1045.95	613.342	1925.49	2934.11	2694.46	3596.85	-0.048777	-0.0559016	-0.0386443	-0.0404556	0.00358297	-0.00354165	-0.00373432	-0.00554561	0.256567	-0.00170688	0.00593401	0.195367	0.179554	0.159007	-0.208442	0.0264594	0.0434217	0	28	20	22.2222	0	0	-1	-1	-1	0	0	2	0	0	0	0	2	1	5	2	731	0	0	0	0	1	1	3	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.9075	0	0	3	25	25	0.6	0.5	-0.0610865	-0.0610865	-0.0349066	-0.0349066	0.000698132	0.000698132	0.00261799	0.00261799	37	37	16	16	15	8	25	25	52	52	0.97	0.57	0.5	166853	166853	146858	146858	6	10	0	513.875	514.875	505.625	505.625	89	89	89	89	89	89	89	89	171105	171105	150601	150601	0	0	0	0	110	7	0	0	1	7.61538	0.57	0	0	0	0	249398	0	4e+06	2	0	0	6e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155.375	1	1	0	1	0
Aston Martin '26	Melbourne	5276	0	0	0	3352	1	0	3352.75	85.8885	0	-300.169	234.026	3.21138	-0.997532	-0.0696137	-0.00708958	-0.0697664	0.997265	0.0233979	35.3004	0.00178734	-0.285229	-0.0626225	0.688096	0.0616205	0	0	0	0.273887	0	0	-0.0627346	4	7965.5	0.6081	10	16	16	16	16	1.64049	0.00710462	-0.023411	0.000138313	0.00714109	0.466251	0.487054	0.197439	0.231146	1.69228	-0.199107	5.16746	6.09938	-291.32	-216.408	9.97874	151.374	-0.00136064	-0.00229752	35.1502	35.4356	35.4342	35.5734	-0.000177928	-0.000152636	0.00768313	0.00389884	-0.00994399	-0.0106317	-0.00504272	-0.0114693	-0.0190808	-0.0190808	0	0	867.951	1462.76	618.451	2051.86	-23.8215	-26.5498	1075.83	629.968	1958.48	2931.4	2732.99	3584.44	-0.0489417	-0.0557206	-0.038719	-0.0404198	0.00341834	-0.00336063	-0.00380896	-0.00550975	0.25657	0.000161719	0.00864666	0.187008	0.126094	0.199033	-0.155809	0.0264011	0.0433253	0	28	20	22.2222	0	0	-1	-1	-1	0	0	2	0	0	0	0	2	1	5	2	731	0	0	0	0	1	1	3	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.9075	0	0	3	25	25	0.6	0.5	-0.0610865	-0.0610865	-0.0349066	-0.0349066	0.000698132	0.000698132	0.00261799	0.00261799	37	37	16	16	15	8	25	25	52	52	0.97	0.57	0.5	166853	166853	146858	146858	6	10	0	513.25	514.25	504.75	504.75	89	89	89	89	89	89	89	89	171105	171105	150601	150601	0	0	0	0	110	7	0	0	1	7.61538	0.57	0	0	0	0	249594	0	4e+06	2	0	0	6e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154.25	1	1	0	1	0
Aston Martin '26	Melbourne	5276	0	0	0	3353	1	0	3353.87	85.9197	0	-301.271	233.961	3.21175	-0.997077	-0.0758412	-0.00699351	-0.0759938	0.996806	0.0234796	35.3125	0.000842366	-0.284856	-0.0688348	0.660188	0.0693354	0	0	0	0.278524	0	0	-0.0602188	4	7969.25	0.608386	10	16	16	16	16	1.64673	0.00701129	-0.0234951	0.000165477	0.00712502	0.466847	0.487001	0.199207	0.230628	2.23308	-0.671615	6.94012	7.2309	-281.694	-300.215	20.2071	104.018	-0.00131817	-0.0021417	35.1684	35.4408	35.4582	35.5832	-0.000179283	-0.000163786	0.0078417	0.00400763	-0.00961061	-0.0101962	-0.00462952	-0.0110679	-0.0183153	-0.0183153	0	0	842.624	1412.27	558.313	1985.65	-24.3352	-28.5011	1105.7	646.594	1991.48	2928.69	2771.52	3572.03	-0.0491063	-0.0555396	-0.0387936	-0.0403839	0.00325372	-0.00317962	-0.0038836	-0.0054739	0.256573	0.00202841	0.011353	0.178578	0.0659515	0.218942	-0.0938871	0.0263428	0.0432289	0	28	20	22.2222	0	0	-1	-1	-1	0	0	2	0	0	0	0	2	1	5	2	731	0	0	0	0	1	1	3	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.9075	0	0	3	25	25	0.6	0.5	-0.0610865	-0.0610865	-0.0349066	-0.0349066	0.000698132	0.000698132	0.00261799	0.00261799	37	37	16	16	15	8	25	25	52	52	0.97	0.57	0.5	166853	166853	146858	146858	6	10	0	512.625	513.625	503.875	503.875	89	89	89	89	89	89	89	89	171105	171105	150601	150601	0	0	0	0	110	7	0	0	1	7.61538	0.57	0	0	0	0	249791	0	4e+06	2	0	0	6e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153.125	1	1	0	1	0
Aston Martin '26	Melbourne	5276	0	0	0	3354	1	0	3354.99	85.951	0	-302.372	233.896	3.21211	-0.996582	-0.0820643	-0.00689718	-0.0822169	0.996307	0.0235603	35.3247	-0.000102611	-0.284483	-0.075	0.632	0.077	0	0	0	0.283162	0	0	-0.057703	4	7973	0.608672	10	16	16	16	16	1.65298	0.00691795	-0.0235791	0.000192642	0.00710894	0.467443	0.486948	0.200976	0.23011	2.77389	-1.14412	8.71277	8.36243	-272.068	-384.022	30.4354	56.6624	-0.0012757	-0.00198587	35.1866	35.4459	35.4822	35.5931	-0.000180637	-0.000174937	0.00800026	0.00411642	-0.00927722	-0.0097607	-0.00421632	-0.0106665	-0.0175498	-0.0175498	0	0	817.296	1361.79	498.174	1919.43	-24.8489	-30.4525	1135.57	663.221	2024.47	2925.98	2810.04	3559.62	-0.0492709	-0.0553586	-0.0388682	-0.040348	0.00308909	-0.0029986	-0.00395825	-0.00543805	0.256576	0.00389039	0.014048	0.170069	0.0131161	0.208325	-0.0364546	0.0262845	0.0431325	0	28	20	22.2222	0	0	-1	-1	-1	0	0	2	0	0	0	0	2	1	5	2	731	0	0	0	0	1	1	3	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	38.9075	0	0	3	25	25	0.6	0.5	-0.0610865	-0.0610865	-0.0349066	-0.0349066	0.000698132	0.000698132	0.00261799	0.00261799	37	37	16	16	15	8	25	25	52	52	0.97	0.57	0.5	166853	166853	146858	146858	6	10	0	512	513	503	503	89	89	89	89	89	89	89	89	171105	171105	150601	150601	0	0	0	0	110	7	0	0	1	7.61538	0.57	0	0	0	0	249988	0	4e+06	2	0	0	6e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	1	1	0	1	0
Aston Martin '26	Melbourne	5276	0	0	0	3355	1	0	3355.88	85.976	0	-303.253	233.82	3.21322	-0.99624	-0.0862003	-0.00666835	-0.0863529	0.995965	0.0237131	35.3462	0.000894735	-0.277831	-0.0846829	0.595285	0.0380822	0	0	0	0.288438	0	0	-0.0538242	4	7980	0.609207	10	16	16	16	16	1.65713	0.00668997	-0.023724	0.000161052	0.00701852	0.466511	0.484893	0.201233	0.229862	-0.232818	-4.93649	5.07016	1.40654	-69.7268	-170.159	119.446	-82.846	-0.00120225	-0.00195136	35.2127	35.4634	35.518	35.6166	-0.000229414	-0.00015953	0.00824491	0.00430555	-0.00843696	-0.00879217	-0.00394471	-0.0104097	-0.0163701	-0.0163701	0	0	729.434	1236.38	456.637	1871.25	-30.6047	-27.1056	1163.96	686.91	1940.39	2784.85	2792.09	3505.42	-0.0493505	-0.0552972	-0.0389123	-0.0403945	0.00300945	-0.00293722	-0.00400233	-0.00548446	0.256436	0.00656057	0.00796781	0.163028	0.154077	-0.130141	-0.418611	0.0266649	0.0432986	0	28	20	22.2222	0	0	-1	-1	-1	0	0	2	0	0	0	0	2	1	5	2	731	0	0	0	0	1	1	3	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.9075	0	0	3	25	25	0.6	0.5	-0.0610865	-0.0610865	-0.0349066	-0.0349066	0.000698132	0.000698132	0.00261799	0.00261799	37	37	16	16	15	8	25	25	52	52	0.97	0.57	0.5	166853	166853	146858	146858	6	10	0	511	512	502.5	502.5	89	89	89	89	89	89	89	89	171105	171105	150601	150601	0	0	0	0	110	7	0	0	1	7.61538	0.57	0	0	0	0	250332	0	4e+06	2	0	0	6e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151.5	1	1	0	1	0
Aston Martin '26	Melbourne	5276	0	0	0	3356	1	0	3356.76	86.001	0	-304.134	233.743	3.21433	-0.99588	-0.0903348	-0.00643941	-0.0904874	0.995605	0.0238655	35.3677	0.00189208	-0.271178	-0.094	0.556	-0.001	0	0	0	0.293714	0	0	-0.0499454	4	7987	0.609741	10	16	16	16	16	1.66128	0.00646198	-0.0238688	0.000129461	0.00692809	0.465579	0.482838	0.201491	0.229613	-3.23952	-8.72886	1.42755	-5.54936	132.615	43.703	208.458	-222.354	-0.0011288	-0.00191684	35.2389	35.4808	35.5538	35.6401	-0.00027819	-0.000144124	0.00848957	0.00449467	-0.0075967	-0.00782363	-0.00367309	-0.0101528	-0.0151904	-0.0151904	0	0	641.571	1110.97	415.099	1823.06	-36.3605	-23.7587	1192.35	710.6	1856.31	2643.72	2774.14	3451.23	-0.0494302	-0.0552358	-0.0389564	-0.0404409	0.00292981	-0.00287584	-0.0040464	-0.00553087	0.256296	0.00922049	0.00187513	0.155732	0.207255	-0.394461	-0.562272	0.0270453	0.0434647	0	28	20	22.2222	0	0	-1	-1	-1	0	0	2	0	0	0	0	2	1	5	2	731	0	0	0	0	1	1	3	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	38.9075	0	0	3	25	25	0.6	0.5	-0.0610865	-0.0610865	-0.0349066	-0.0349066	0.000698132	0.000698132	0.00261799	0.00261799	37	37	16	16	15	8	25	25	52	52	0.97	0.57	0.5	166853	166853	146858	146858	6	10	0	510	511	502	502	89	89	89	89	89	89	89	89	171105	171105	150601	150601	0	0	0	0	110	7	0	0	1	7.61538	0.57	0	0	0	0	250677	0	4e+06	2	0	0	6e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	1	1	0	1	0
Aston Martin '26	Melbourne	5276	0	0	0	3357	1	0	3357.64	86.0265	0	-305.015	233.659	3.21537	-0.995521	-0.0941198	-0.00656153	-0.0942571	0.995246	0.0238046	35.392	-0.00208574	-0.277194	-0.0975653	0.562377	0.0200134	0	0	0	0.2973	0	0	-0.051225	4	7993.5	0.610237	10	16	16	16	16	1.66507	0.00658607	-0.0238157	0.000245333	0.00701704	0.466759	0.482789	0.201702	0.22904	2.42847	-2.12278	-0.657614	-1.58037	153.814	136.348	-58.2829	9.43161	-0.00104853	-0.00186342	35.2659	35.503	35.5885	35.6645	-0.000238078	-0.000175212	0.00873084	0.00452257	-0.00806956	-0.00834831	-0.00347243	-0.00995132	-0.0155793	-0.0155793	0	0	697.004	1180.75	384.368	1791.33	-32.1331	-29.3879	1222.4	720.374	1962.63	2702.25	2767.22	3462.85	-0.0494864	-0.0551865	-0.0389847	-0.0403783	0.00287365	-0.0028265	-0.00407474	-0.00546829	0.256233	-0.00201809	-0.00168177	0.154333	-0.299826	-0.241021	-0.491867	0.0268011	0.0434313	0	28	20	22.2222	0	0	-1	-1	-1	0	0	2	0	0	0	0	2	1	5	2	731	0	0	0	0	1	1	3	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.9075	0	0	3	25	25	0.6	0.5	-0.0610865	-0.0610865	-0.0349066	-0.0349066	0.000698132	0.000698132	0.00261799	0.00261799	37	37	16	16	15	8	25	25	52	52	0.97	0.57	0.5	166853	166853	146858	146858	6	10	0	509.5	510.5	501.5	501.5	89	89	89	89	89	89	89	89	171105	171105	150601	150601	0	0	0	0	110	7	0	0	1	7.61538	0.57	0	0	0	0	251021	0	4e+06	2	0	0	6e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	1	1	0	1	0
Aston Martin '26	Melbourne	5276	0	0	0	3358	1	0	3358.53	86.052	0	-305.896	233.576	3.2164	-0.995148	-0.0979034	-0.00668355	-0.0980255	0.994873	0.0237434	35.4163	-0.00606357	-0.28321	-0.101	0.568	0.041	0	0	0	0.300887	0	0	-0.0525046	4	8000	0.610734	10	16	16	16	16	1.66887	0.00671016	-0.0237625	0.000361204	0.00710598	0.467938	0.482741	0.201914	0.228468	8.09647	4.48331	-2.74278	2.38862	175.014	228.994	-325.023	241.218	-0.000968246	-0.00181	35.2929	35.5251	35.6232	35.6888	-0.000197966	-0.0002063	0.00897211	0.00455047	-0.00854241	-0.00887299	-0.00327177	-0.00974979	-0.0159683	-0.0159683	0	0	752.437	1250.53	353.637	1759.6	-27.9058	-35.0171	1252.45	730.148	2068.95	2760.79	2760.31	3474.47	-0.0495425	-0.0551372	-0.0390131	-0.0403157	0.00281748	-0.00277717	-0.00410309	-0.00540571	0.256169	-0.0132448	-0.00522882	0.152028	-0.500793	0.158496	0.080722	0.0265569	0.0433979	0	28	20	22.2222	0	0	-1	-1	-1	0	0	2	0	0	0	0	2	1	5	2	731	0	0	0	0	1	1	3	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	38.9075	0	0	3	25	25	0.6	0.5	-0.0610865	-0.0610865	-0.0349066	-0.0349066	0.000698132	0.000698132	0.00261799	0.00261799	37	37	16	16	15	8	25	25	52	52	0.97	0.57	0.5	166853	166853	146858	146858	6	10	0	509	510	501	501	89	89	89	89	89	89	89	89	171105	171105	150601	150601	0	0	0	0	110	7	0	0	1	7.61538	0.57	0	0	0	0	251365	0	4e+06	2	0	0	6e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	1	1	0	1	0
Aston Martin '26	Melbourne	5276	0	0	0	3359	1	0	3359.41	86.077	0	-306.778	233.485	3.21765	-0.994773	-0.101627	-0.00665308	-0.101749	0.994514	0.0236368	35.442	-0.00416404	-0.285293	-0.104029	0.531149	0.0310087	0	0	0	0.301354	0	0	-0.0484051	4	8006	0.611192	10	16	16	16	16	1.67261	0.00666868	-0.0236484	0.000307858	0.00712369	0.467826	0.483105	0.200435	0.228587	5.01585	1.98091	-2.73241	-1.29173	298.36	65.9693	-6.38	-79.1367	-0.000999284	-0.00191885	35.3218	35.5465	35.6527	35.7121	-0.000236722	-0.000178072	0.00898269	0.004624	-0.00759152	-0.00776119	-0.00305543	-0.00952998	-0.0147217	-0.0147217	0	0	654.814	1118.31	319.339	1723.33	-33.143	-30.133	1254.6	738.12	2046.65	2754.5	2751.07	3444.59	-0.0496266	-0.0550317	-0.0389381	-0.0403529	0.00273339	-0.00267169	-0.00402806	-0.00544287	0.256294	-0.000211304	0.00120655	0.146624	0.313597	0.512797	-0.485043	0.0266312	0.0435142	0	28	20	22.2222	0	0	-1	-1	-1	0	0	2	0	0	0	0	2	1	5	2	731	0	0	0	0	1	1	3	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.9075	0	0	3	25	25	0.6	0.5	-0.0610865	-0.0610865	-0.0349066	-0.0349066	0.000698132	0.000698132	0.00261799	0.00261799	37	37	16	16	15	8	25	25	52	52	0.97	0.57	0.5	166853	166853	146858	146858	6	10	0	508.5	509.5	500	500.5	89	89	89	89	89	89	89	89	171105	171105	150601	150601	0	0	0	0	110	7	0	0	1	7.61538	0.57	0	0	0	0	251782	0	4e+06	2	0	0	6e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	1	1	0	1	0
Aston Martin '26	Melbourne	5276	0	0	0	3360	1	0	3360.3	86.102	0	-307.661	233.394	3.2189	-0.994385	-0.10535	-0.00662252	-0.105472	0.99414	0.0235298	35.4676	-0.00226451	-0.287377	-0.107	0.494	0.021	0	0	0	0.30182	0	0	-0.0443057	4	8012	0.61165	10	16	16	16	16	1.67634	0.0066272	-0.0235343	0.000254512	0.00714139	0.467715	0.483468	0.198957	0.228705	1.93523	-0.521487	-2.72203	-4.97208	421.707	-97.0549	312.263	-399.491	-0.00103032	-0.00202769	35.3508	35.5678	35.6821	35.7354	-0.000275479	-0.000149845	0.00899327	0.00469754	-0.00664063	-0.00664939	-0.00283909	-0.00931016	-0.0134751	-0.0134751	0	0	557.191	986.094	285.042	1687.06	-38.3802	-25.2489	1256.74	746.092	2024.35	2748.21	2741.83	3414.7	-0.0497107	-0.0549262	-0.038863	-0.04039	0.00264929	-0.0025662	-0.00395303	-0.00548002	0.256419	0.0128243	0.00762999	0.13977	0.795851	0.323986	-0.537091	0.0267056	0.0436306	0	28	20	22.2222	0	0	-1	-1	-1	0	0	2	0	0	0	0	2	1	5	2	731	0	0	0	0	1	1	3	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	38.9075	0	0	3	25	25	0.6	0.5	-0.0610865	-0.0610865	-0.0349066	-0.0349066	0.000698132	0.000698132	0.00261799	0.00261799	37	37	16	16	15	8	25	25	52	52	0.97	0.57	0.5	166853	166853	146858	146858	6	10	0	508	509	499	500	89	89	89	89	89	89	89	89	171105	171105	150601	150601	0	0	0	0	110	7	0	0	1	7.61538	0.57	0	0	0	0	252199	0	4e+06	2	0	0	6e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	1	1	0	1	0
Aston Martin '26	Melbourne	5276	0	0	0	3361	1	0	3361.19	86.127	0	-308.543	233.297	3.22026	-0.994024	-0.108708	-0.00639366	-0.10883	0.993765	0.0235909	35.494	-0.00487656	-0.282291	-0.106507	0.498534	0.0270018	0	0	0	0.302467	0	0	-0.0454701	4	8017.5	0.61207	10	16	16	16	16	1.67973	0.00640059	-0.0235985	0.000324965	0.007098	0.468381	0.482564	0.201022	0.227389	2.11276	-0.155564	4.23937	-2.76406	259.16	142.573	181.445	-43.1093	-0.000927653	-0.00179726	35.3797	35.5911	35.7094	35.7589	-0.000242635	-0.000181784	0.00894014	0.00466725	-0.00716005	-0.0072108	-0.00265353	-0.00912309	-0.0138293	-0.0138293	0	0	612.166	1051.54	255.285	1658.82	-34.0819	-30.5463	1262.03	743.08	2050.82	2709.9	2800.4	3423.31	-0.0497693	-0.0548659	-0.0389088	-0.0403046	0.00259069	-0.00250585	-0.00399883	-0.00539463	0.256516	-0.00172469	0.00722318	0.1381	-0.0808576	0.31994	-0.873796	0.0266721	0.0434942	0	28	20	22.2222	0	0	-1	-1	-1	0	0	2	0	0	0	0	2	1	5	2	731	0	0	0	0	1	1	3	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.9075	0	0	3	25	25	0.6	0.5	-0.0610865	-0.0610865	-0.0349066	-0.0349066	0.000698132	0.000698132	0.00261799	0.00261799	37	37	16	16	15	8	25	25	52	52	0.97	0.57	0.5	166853	166853	146858	146858	6	10	0	507.5	508.5	498.5	499	89	89	89	89	89	89	89	89	171105	171105	150601	150601	0	0	0	0	110	7	0	0	1	7.61538	0.57	0	0	0	0	252602	0	4e+06	2	0	0	6e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	1	1	0	1	0
