carId	trackId	trackLength	lapIndex	lapNum	lapFlag	binIndex	validBin	lap_number	lap_distance	lap_time	lap_time_invalid	world_position_X	world_position_Y	world_position_Z	world_forward_X	world_forward_Y	world_forward_Z	world_right_X	world_right_Y	world_right_Z	velocity_X	velocity_Y	velocity_Z	gforce_X	gforce_Y	gforce_Z	pit_status	race_position	flags_status	throttle	brake	clutch	steering	gear	rpm	rpm_perc	fuel	tyre_compound_0	tyre_compound_1	tyre_compound_2	tyre_compound_3	yaw	pitch	roll	chassis_yaw	chassis_pitch	susp_pos_0	susp_pos_1	susp_pos_2	susp_pos_3	susp_vel_0	susp_vel_1	susp_vel_2	susp_vel_3	susp_acc_0	susp_acc_1	susp_acc_2	susp_acc_3	susp_roll_0	susp_roll_1	wheel_speed_0	wheel_speed_1	wheel_speed_2	wheel_speed_3	wheel_slip_ratio_0	wheel_slip_ratio_1	wheel_slip_ratio_2	wheel_slip_ratio_3	wheel_slip_angle_0	wheel_slip_angle_1	wheel_slip_angle_2	wheel_slip_angle_3	wheel_angle_0	wheel_angle_1	wheel_angle_2	wheel_angle_3	wheel_lat_force_0	wheel_lat_force_1	wheel_lat_force_2	wheel_lat_force_3	wheel_long_force_0	wheel_long_force_1	wheel_long_force_2	wheel_long_force_3	wheel_vert_force_0	wheel_vert_force_1	wheel_vert_force_2	wheel_vert_force_3	wheel_camber_0	wheel_camber_1	wheel_camber_2	wheel_camber_3	wheel_camber_gain_0	wheel_camber_gain_1	wheel_camber_gain_2	wheel_camber_gain_3	cog_height	angular_vel_X	angular_vel_Y	angular_vel_Z	angular_acc_X	angular_acc_Y	angular_acc_Z	aero_height_0	aero_height_1	weather	track_temp	air_temp	pitSpeedLimit	safetyCarStatus	networkGame	pitIdealLap	pitLatestLap	pitRejoinPos	steeringAssist	brakeAssist	gearAssist	pitAssist	pitReleaseAssist	ersAssist	drsAssist	racingLineAssist	racingLineTypeAssist	gameMode	ruleSet	timeOfDay	sessionLength	num_sc	num_vsc	num_red	eqCarPerf	recoveryMD	flashbackLimit	surfaceType	lowFuelMD	raceStartMD	tyreTempMD	pitTyreMD	carDamageMD	carDamageRate	collisionsMD	collisions1MD	unsafeRelMD	offGriefingMD	cornerCutMD	safetyCarMD	formLapMD	redFlagsMD	activeAeroMD	startReactionTime	absAssist	tractionCtrlAssist	safetyCarDelta	penalties	warnings	corner_cut_warnings	startGridPosition	pitLaneTime	pitStopTime	delta_front	delta_leader	speedTrapMax	speedTrapLap	techLevel	platform	wing_setup_0	wing_setup_1	diff_onThrottle_setup	diff_offThrottle_setup	camber_setup_0	camber_setup_1	camber_setup_2	camber_setup_3	toe_setup_0	toe_setup_1	toe_setup_2	toe_setup_3	susp_spring_setup_0	susp_spring_setup_1	susp_spring_setup_2	susp_spring_setup_3	arb_setup_0	arb_setup_1	susp_height_setup_0	susp_height_setup_1	susp_height_setup_2	susp_height_setup_3	brake_press_setup	brake_bias_setup	brake_engine_setup	tyre_press_setup_0	tyre_press_setup_1	tyre_press_setup_2	tyre_press_setup_3	ballast_setup	fuel_setup	drs	brake_temp_0	brake_temp_1	brake_temp_2	brake_temp_3	tyre_temp_0	tyre_temp_1	tyre_temp_2	tyre_temp_3	tyre_tempInternalAir_0	tyre_tempInternalAir_1	tyre_tempInternalAir_2	tyre_tempInternalAir_3	tyre_press_0	tyre_press_1	tyre_press_2	tyre_press_3	terrain_0	terrain_1	terrain_2	terrain_3	engine_temp	suggested_gear	traction_ctrl_setup	abs_setup	fuel_type	fuel_remainingLaps	front_brake_bias	pit_limiter	drs_allowed	drs_distance	tyres_age	ice_power	mguk_power	ers_store	ers_deployMode	ers_harv_mguk	ers_harv_mguh	ers_harv_limit	ers_deployed	tyre_wear_0	tyre_wear_1	tyre_wear_2	tyre_wear_3	tyre_damage_0	tyre_damage_1	tyre_damage_2	tyre_damage_3	tyre_blister_0	tyre_blister_1	tyre_blister_2	tyre_blister_3	brake_damage_0	brake_damage_1	brake_damage_2	brake_damage_3	front_left_wing_damage	front_right_wing_damage	rear_wing_damage	floor_damage	diffuser_damage	sidepod_damage	drs_damage	ers_damage	gear_box_damage	engine_damage	mguh_damage	es_damage	ce_damage	ice_damage	mguk_damage	tc_damage	engine_blown	engine_seized	activeAero_mode	activeAero_allowed	activeAero_distance	overtake_allowed	overtake	overtake_distance	regulations_2026	driving_wrong_way
Aston Martin '26	Suzuka	5809	0	0	0	5147	1	0	5147.21	104.055	0	-92.241	24.805	-1.68673	-0.753157	-0.657786	0.00384536	-0.657527	0.75299	0.024705	45.4919	0.100259	-0.340319	0.387066	0.758129	-0.00150026	0	0	0	1.5134e-10	0	0	-0.0427384	5	8624	0.658371	10	18	18	18	18	2.28871	-0.00385132	-0.0247178	-0.00201845	0.00643663	0.475815	0.492665	0.218037	0.278931	2.36169	1.01857	-4.89961	2.46054	603.129	260.957	523.568	660.862	-0.001102	-0.00415162	45.3813	45.6229	45.2541	45.4305	0.000252015	0.00022694	-0.00270774	-0.00387638	-0.00956121	-0.00934684	-0.00438114	-0.0112638	-0.0130007	-0.0130007	0	0	951.651	1535.91	571.806	2426.3	43.5867	46.2279	-420.322	-732.885	2490.97	3270.95	2976.62	4247.97	-0.0497906	-0.0546145	-0.0398486	-0.0428713	0.0025694	-0.00225453	-0.00493864	-0.00796134	0.252981	-0.020035	-0.036474	0.159152	1.42533	0.233115	-0.87764	0.0240444	0.0392991	0	27	18	22.2222	0	0	-1	-1	-1	0	0	2	0	0	0	0	2	1	5	2	725	0	0	0	0	1	1	3	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.8377	0	0	3	25	25	0.6	0.5	-0.0610865	-0.0610865	-0.0349066	-0.0349066	0.000698132	0.000698132	0.00261799	0.00261799	37	37	16	16	15	8	25	25	52	52	0.97	0.57	0.5	166853	166853	146858	146858	6	10	0	361.5	362.5	356.5	357.5	97	97	97	97	97	97	97	97	170069	170069	149689	149689	0	0	0	0	110	3	0	0	1	7.22628	0.57	0	0	0	0	295389	0	4e+06	2	0	0	8.5e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0
Aston Martin '26	Suzuka	5809	0	0	0	5148	1	0	5148.33	104.081	0	-93.0987	24.0585	-1.67379	-0.750511	-0.660817	0.00347911	-0.660573	0.750359	0.0233161	45.396	0.0959715	-0.352971	0.385	0.733	0.011	0	0	0	1.5134e-10	0	0	-0.0405051	5	8605	0.65692	10	18	18	18	18	2.29274	-0.00348786	-0.0233189	-0.00193214	0.00671131	0.47653	0.494669	0.212951	0.278252	0.564158	12.7944	-19.6718	3.54443	567.381	434.142	281.719	434.048	-0.00118625	-0.004452	45.2861	45.5248	45.157	45.3324	0.000231692	0.00023165	-0.00277481	-0.00386604	-0.00884206	-0.00853724	-0.00422927	-0.0110918	-0.012324	-0.012324	0	0	864.622	1462.69	548.173	2379.64	41.0057	48.8929	-423.03	-725.716	2559.87	3441.18	2845.42	4214.09	-0.0497609	-0.0546312	-0.0397157	-0.0428278	0.00259907	-0.00227123	-0.0048057	-0.00791784	0.253391	-0.0176581	-0.0227659	0.15638	1.09715	1.55401	-0.385469	0.0238349	0.0397406	0	27	18	22.2222	0	0	-1	-1	-1	0	0	2	0	0	0	0	2	1	5	2	725	0	0	0	0	1	1	3	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	46.8377	0	0	3	25	25	0.6	0.5	-0.0610865	-0.0610865	-0.0349066	-0.0349066	0.000698132	0.000698132	0.00261799	0.00261799	37	37	16	16	15	8	25	25	52	52	0.97	0.57	0.5	166853	166853	146858	146858	6	10	0	361	362	356	357	97	97	97	97	97	97	97	97	170069	170069	149689	149689	0	0	0	0	110	3	0	0	1	7.22628	0.57	0	0	0	0	294079	0	4e+06	2	0	0	8.5e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0
Aston Martin '26	Suzuka	5809	0	0	0	5149	1	0	5149.46	104.106	0	-93.9491	23.3065	-1.6608	-0.747968	-0.663691	0.00389114	-0.663462	0.747847	0.0225076	45.3005	0.0923965	-0.342047	0.384803	0.728574	0.0435343	0	0	0	1.5134e-10	0	0	-0.0410983	5	8587	0.655546	10	18	18	18	18	2.29657	-0.00389754	-0.0225241	-0.00186872	0.00675311	0.478695	0.494674	0.216477	0.274768	5.58291	7.01572	-0.0174885	0.829136	484.617	527.016	-214.995	716.999	-0.00104503	-0.00397406	45.1912	45.4245	45.0652	45.233	0.000238302	0.000215486	-0.0027067	-0.00388668	-0.00913223	-0.00882787	-0.00407278	-0.0109221	-0.012502	-0.012502	0	0	891.315	1500.72	519.12	2347.78	43.1627	45.353	-418.951	-728.82	2678.97	3436.76	2952.44	4192.94	-0.0498489	-0.0545053	-0.0397282	-0.0426743	0.00251106	-0.00214525	-0.00481816	-0.00776434	0.253527	-0.0410752	-0.0209024	0.155401	-0.429948	1.52374	-0.656347	0.0235302	0.039535	0	27	18	22.2222	0	0	-1	-1	-1	0	0	2	0	0	0	0	2	1	5	2	725	0	0	0	0	1	1	3	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.8377	0	0	3	25	25	0.6	0.5	-0.0610865	-0.0610865	-0.0349066	-0.0349066	0.000698132	0.000698132	0.00261799	0.00261799	37	37	16	16	15	8	25	25	52	52	0.97	0.57	0.5	166853	166853	146858	146858	6	10	0	360.5	361.5	355.5	356	97	97	97	97	97	97	97	97	170069	170069	149689	149689	0	0	0	0	110	3	0	0	1	7.22628	0.57	0	0	0	0	292796	0	4e+06	2	0	0	8.5e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0
Aston Martin '26	Suzuka	5809	0	0	0	5150	1	0	5150.58	104.131	0	-94.7994	22.5545	-1.64782	-0.745415	-0.666555	0.00430311	-0.666341	0.745323	0.0216987	45.2049	0.0888215	-0.331123	0.384	0.723	0.076	0	0	0	1.5134e-10	0	0	-0.0416914	5	8569	0.654172	10	18	18	18	18	2.3004	-0.00430723	-0.0217294	-0.00180531	0.0067949	0.480859	0.494679	0.220003	0.271284	10.6017	1.23708	19.6368	-1.88616	401.853	619.891	-711.709	999.949	-0.00090381	-0.00349612	45.0963	45.3241	44.9734	45.1336	0.000244912	0.000199322	-0.00263858	-0.00390732	-0.00942241	-0.0091185	-0.00391629	-0.0107523	-0.01268	-0.01268	0	0	918.007	1538.75	490.067	2315.91	45.3196	41.8131	-414.872	-731.924	2798.07	3432.35	3059.45	4171.8	-0.0499369	-0.0543793	-0.0397406	-0.0425208	0.00242305	-0.00201927	-0.00483062	-0.00761084	0.253663	-0.0636588	-0.0186149	0.15127	-1.38012	-0.55116	-0.046507	0.0232255	0.0393293	0	27	18	22.2222	0	0	-1	-1	-1	0	0	2	0	0	0	0	2	1	5	2	725	0	0	0	0	1	1	3	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	46.8377	0	0	3	25	25	0.6	0.5	-0.0610865	-0.0610865	-0.0349066	-0.0349066	0.000698132	0.000698132	0.00261799	0.00261799	37	37	16	16	15	8	25	25	52	52	0.97	0.57	0.5	166853	166853	146858	146858	6	10	0	360	361	355	355	97	97	97	97	97	97	97	97	170069	170069	149689	149689	0	0	0	0	110	3	0	0	1	7.22628	0.57	0	0	0	0	291514	0	4e+06	2	0	0	8.5e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0
Aston Martin '26	Suzuka	5809	0	0	0	5151	1	0	5151.7	104.156	0	-95.6384	21.8011	-1.6344	-0.743069	-0.669153	0.00491351	-0.668955	0.742993	0.0204933	45.1104	0.086722	-0.312848	0.381753	0.663439	0.0685454	0	0	0	1.5134e-10	0	0	-0.0373882	5	8551.5	0.652836	10	18	18	18	18	2.3039	-0.004925	-0.0205123	-0.0017792	0.00647731	0.480151	0.49245	0.221417	0.27736	9.93803	-5.38167	15.738	10.5911	935.59	358.728	-352.954	38.8724	-0.000804333	-0.00381412	45.0127	45.2217	44.8899	45.0326	0.000227368	0.000220521	-0.00264531	-0.00386269	-0.00855194	-0.00810412	-0.00341865	-0.0102937	-0.0113707	-0.0113707	0	0	817.991	1365.53	395.34	2239.05	41.6561	44.5572	-420.787	-732.375	2737.38	3267.11	3111.94	4248.42	-0.0501929	-0.0541242	-0.0398454	-0.0427232	0.00216709	-0.00176425	-0.00493542	-0.00781322	0.252968	-0.0461857	-0.0175349	0.138136	-0.619535	-0.869322	-0.670853	0.0234912	0.0388423	0	27	18	22.2222	0	0	-1	-1	-1	0	0	2	0	0	0	0	2	1	5	2	725	0	0	0	0	1	1	3	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.8377	0	0	3	25	25	0.6	0.5	-0.0610865	-0.0610865	-0.0349066	-0.0349066	0.000698132	0.000698132	0.00261799	0.00261799	37	37	16	16	15	8	25	25	52	52	0.97	0.57	0.5	166853	166853	146858	146858	6	10	0	359.5	360.5	354.5	354.5	97	97	97	97	97	97	97	97	170069	170069	149689	149689	0	0	0	0	110	3	0	0	1	7.22628	0.57	0	0	0	0	290276	0	4e+06	2	0	0	8.5e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0
Aston Martin '26	Suzuka	5809	0	0	0	5152	1	0	5152.82	104.181	0	-96.4774	21.0478	-1.62098	-0.740715	-0.671743	0.00552385	-0.67156	0.740654	0.0192877	45.016	0.0846226	-0.294574	0.379	0.603	0.061	0	0	0	1.5134e-10	0	0	-0.0330849	5	8534	0.6515	10	18	18	18	18	2.30741	-0.00554278	-0.0192953	-0.00175309	0.00615972	0.479443	0.490221	0.222831	0.283437	9.27441	-12.0004	11.8392	23.0683	1469.33	97.5654	5.80027	-922.204	-0.000704856	-0.00413213	44.9291	45.1194	44.8063	44.9316	0.000209824	0.00024172	-0.00265204	-0.00381807	-0.00768148	-0.00708974	-0.00292102	-0.00983517	-0.0100615	-0.0100615	0	0	717.975	1192.31	300.614	2162.19	37.9925	47.3013	-426.702	-732.826	2676.68	3101.87	3164.44	4325.05	-0.0504489	-0.0538692	-0.0399502	-0.0429256	0.00191112	-0.00150923	-0.00504022	-0.00801561	0.252274	-0.0283737	-0.0163262	0.123988	0.758995	-0.320397	-0.62607	0.0237569	0.0383553	0	27	18	22.2222	0	0	-1	-1	-1	0	0	2	0	0	0	0	2	1	5	2	725	0	0	0	0	1	1	3	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	46.8377	0	0	3	25	25	0.6	0.5	-0.0610865	-0.0610865	-0.0349066	-0.0349066	0.000698132	0.000698132	0.00261799	0.00261799	37	37	16	16	15	8	25	25	52	52	0.97	0.57	0.5	166853	166853	146858	146858	6	10	0	359	360	354	354	97	97	97	97	97	97	97	97	170069	170069	149689	149689	0	0	0	0	110	3	0	0	1	7.22628	0.57	0	0	0	0	289039	0	4e+06	2	0	0	8.5e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0
Aston Martin '26	Suzuka	5809	0	0	0	5153	1	0	5153.56	104.198	0	-97.0319	20.5432	-1.61163	-0.739375	-0.673231	0.00545266	-0.673059	0.739325	0.0183621	44.9535	0.076748	-0.310411	0.378681	0.599885	0.0824091	0	0	0	1.5134e-10	0	0	-0.0336912	5	8522	0.650584	10	18	18	18	18	2.30941	-0.00547518	-0.0183731	-0.00158024	0.00632893	0.481581	0.49056	0.224022	0.283743	13.597	-2.86638	2.64153	13.7463	1138.76	344.156	-822.11	-846.47	-0.000587221	-0.00407185	44.8678	45.0554	44.7446	44.8675	0.000218227	0.000224993	-0.00264997	-0.00384048	-0.0078075	-0.00723479	-0.0027084	-0.00965289	-0.0102462	-0.0102462	0	0	726.465	1233.78	267.084	2120.25	40.6859	44.7949	-420.774	-732.362	2826.75	3197.83	3099.55	4272.26	-0.05039	-0.053928	-0.0400885	-0.0430199	0.00197001	-0.00156803	-0.00517846	-0.00810987	0.252392	-0.0408372	-0.0276766	0.124581	0.01367	-0.440138	-1.11343	0.0234134	0.0384129	0	27	18	22.2222	0	0	-1	-1	-1	0	0	2	0	0	0	0	2	1	5	2	725	0	0	0	0	1	1	3	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.8377	0	0	3	25	25	0.6	0.5	-0.0610865	-0.0610865	-0.0349066	-0.0349066	0.000698132	0.000698132	0.00261799	0.00261799	37	37	16	16	15	8	25	25	52	52	0.97	0.57	0.5	166853	166853	146858	146858	6	10	0	358.667	359.667	353.333	353.667	97	97	97	97	97	97	97	97	170069	170069	149689	149689	0	0	0	0	110	3	0	0	1	7.22628	0.57	0	0	0	0	288194	0	4e+06	2	0	0	8.5e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0
Aston Martin '26	Suzuka	5809	0	0	0	5154	1	0	5154.31	104.214	0	-97.5864	20.0387	-1.60228	-0.738032	-0.674716	0.00538145	-0.674554	0.737992	0.0174363	44.8911	0.0688733	-0.326249	0.378015	0.596216	0.103762	0	0	0	1.5134e-10	0	0	-0.0342975	5	8510	0.649668	10	18	18	18	18	2.3114	-0.00540758	-0.0174509	-0.00140738	0.00649813	0.483719	0.490899	0.225213	0.28405	17.9195	6.26766	-6.55609	4.42433	808.192	590.747	-1650.02	-770.737	-0.000469585	-0.00401158	44.8065	44.9915	44.6828	44.8034	0.00022663	0.000208265	-0.0026479	-0.00386289	-0.00793352	-0.00737983	-0.00249579	-0.00947062	-0.0104309	-0.0104309	0	0	734.955	1275.25	233.555	2078.32	43.3794	42.2885	-414.846	-731.899	2976.82	3293.78	3034.65	4219.46	-0.0503311	-0.0539868	-0.0402267	-0.0431141	0.0020289	-0.00162683	-0.0053167	-0.00820414	0.25251	-0.0528719	-0.0387714	0.123415	-1.34147	0.0438488	-0.219068	0.0230699	0.0384704	0	27	18	22.2222	0	0	-1	-1	-1	0	0	2	0	0	0	0	2	1	5	2	725	0	0	0	0	1	1	3	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.8377	0	0	3	25	25	0.6	0.5	-0.0610865	-0.0610865	-0.0349066	-0.0349066	0.000698132	0.000698132	0.00261799	0.00261799	37	37	16	16	15	8	25	25	52	52	0.97	0.57	0.5	166853	166853	146858	146858	6	10	0	358.333	359.333	352.667	353.333	97	97	97	97	97	97	97	97	170069	170069	149689	149689	0	0	0	0	110	3	0	0	1	7.22628	0.57	0	0	0	0	287349	0	4e+06	2	0	0	8.5e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0
Aston Martin '26	Suzuka	5809	0	0	0	5155	1	0	5155.05	104.231	0	-98.1409	19.5341	-1.59292	-0.736686	-0.676199	0.00531022	-0.676046	0.736656	0.0165105	44.8286	0.0609987	-0.342087	0.377	0.592	0.125	0	0	0	1.5134e-10	0	0	-0.0349038	5	8498	0.648752	10	18	18	18	18	2.3134	-0.00533999	-0.0165287	-0.00123453	0.00666734	0.485857	0.491239	0.226404	0.284357	22.2421	15.4017	-15.7537	-4.89767	477.625	837.338	-2477.93	-695.003	-0.00035195	-0.0039513	44.7452	44.9275	44.621	44.7393	0.000235034	0.000191538	-0.00264583	-0.0038853	-0.00805954	-0.00752488	-0.00228318	-0.00928835	-0.0106156	-0.0106156	0	0	743.444	1316.72	200.026	2036.38	46.0728	39.782	-408.918	-731.435	3126.89	3389.74	2969.76	4166.66	-0.0502722	-0.0540456	-0.0403649	-0.0432084	0.00208779	-0.00168564	-0.00545494	-0.0082984	0.252627	-0.0641767	-0.0493016	0.120925	-1.5042	0.196962	0.129366	0.0227265	0.038528	0	27	18	22.2222	0	0	-1	-1	-1	0	0	2	0	0	0	0	2	1	5	2	725	0	0	0	0	1	1	3	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	46.8377	0	0	3	25	25	0.6	0.5	-0.0610865	-0.0610865	-0.0349066	-0.0349066	0.000698132	0.000698132	0.00261799	0.00261799	37	37	16	16	15	8	25	25	52	52	0.97	0.57	0.5	166853	166853	146858	146858	6	10	0	358	359	352	353	97	97	97	97	97	97	97	97	170069	170069	149689	149689	0	0	0	0	110	3	0	0	1	7.22628	0.57	0	0	0	0	286503	0	4e+06	2	0	0	8.5e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0
Aston Martin '26	Suzuka	5809	0	0	0	5156	1	0	5156.16	104.256	0	-98.9597	18.7747	-1.57802	-0.734659	-0.67839	0.00552392	-0.678262	0.734646	0.0152137	44.7356	0.0593565	-0.33803	0.377013	0.575165	0.0997019	0	0	0	1.5134e-10	0	0	-0.0351279	5	8489	0.648065	10	18	18	18	18	2.31639	-0.0055498	-0.0152284	-0.00121123	0.00662019	0.484289	0.490701	0.225653	0.281733	18.2867	12.8218	-14.2085	-9.03326	413.935	723.198	-2358.09	-676.918	-0.000419342	-0.00382357	44.6543	44.8335	44.5303	44.6445	0.000240056	0.000197001	-0.00264613	-0.00391384	-0.00784138	-0.00728905	-0.0021777	-0.00916515	-0.0103956	-0.0103956	0	0	723.989	1272.63	178.853	2004.5	45.9289	40.3929	-411.715	-732.761	3019.42	3331.21	2982.95	4113.23	-0.0503218	-0.0540055	-0.0403137	-0.0431104	0.00203821	-0.00164555	-0.00540369	-0.0082004	0.252625	-0.0555997	-0.0450124	0.119431	-1.20477	0.180862	0.0900019	0.0230517	0.0387414	0	27	18	22.2222	0	0	-1	-1	-1	0	0	2	0	0	0	0	2	1	5	2	725	0	0	0	0	1	1	3	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.8377	0	0	3	25	25	0.6	0.5	-0.0610865	-0.0610865	-0.0349066	-0.0349066	0.000698132	0.000698132	0.00261799	0.00261799	37	37	16	16	15	8	25	25	52	52	0.97	0.57	0.5	166853	166853	146858	146858	6	10	0	357.75	359	351.75	352.75	97	97	97	97	97	97	97	97	170069	170069	149689	149689	0	0	0	0	110	3	0	0	1	7.22628	0.57	0	0	0	0	285869	0	4e+06	2	0	0	8.5e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0
Aston Martin '26	Suzuka	5809	0	0	0	5157	1	0	5157.26	104.281	0	-99.7786	18.0153	-1.56311	-0.732625	-0.680575	0.00573758	-0.68047	0.732628	0.0139167	44.6426	0.0577144	-0.333972	0.376572	0.557587	0.0742112	0	0	0	1.5134e-10	0	0	-0.0353519	5	8480	0.647378	10	18	18	18	18	2.31938	-0.00575961	-0.013928	-0.00118792	0.00657303	0.482722	0.490164	0.224902	0.279109	14.3312	10.2418	-12.6633	-13.1688	350.245	609.059	-2238.26	-658.832	-0.000486735	-0.00369584	44.5634	44.7395	44.4395	44.5497	0.000245078	0.000202464	-0.00264642	-0.00394238	-0.00762323	-0.00705322	-0.00207221	-0.00904195	-0.0101755	-0.0101755	0	0	704.534	1228.54	157.68	1972.61	45.785	41.0037	-414.512	-734.086	2911.95	3272.69	2996.15	4059.81	-0.0503714	-0.0539655	-0.0402624	-0.0430124	0.00198862	-0.00160546	-0.00535244	-0.0081024	0.252622	-0.0468126	-0.0405724	0.117609	-0.904345	0.164855	0.0504218	0.0233769	0.0389548	0	27	18	22.2222	0	0	-1	-1	-1	0	0	2	0	0	0	0	2	1	5	2	725	0	0	0	0	1	1	3	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.8377	0	0	3	25	25	0.6	0.5	-0.0610865	-0.0610865	-0.0349066	-0.0349066	0.000698132	0.000698132	0.00261799	0.00261799	37	37	16	16	15	8	25	25	52	52	0.97	0.57	0.5	166853	166853	146858	146858	6	10	0	357.5	359	351.5	352.5	97	97	97	97	97	97	97	97	170069	170069	149689	149689	0	0	0	0	110	3	0	0	1	7.22628	0.57	0	0	0	0	285235	0	4e+06	2	0	0	8.5e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0
Aston Martin '26	Suzuka	5809	0	0	0	5158	1	0	5158.37	104.306	0	-100.598	17.256	-1.54821	-0.730585	-0.682754	0.00595119	-0.682672	0.730602	0.0126196	44.5496	0.0560722	-0.329915	0.375596	0.539215	0.0486095	0	0	0	1.5134e-10	0	0	-0.035576	5	8471	0.646691	10	18	18	18	18	2.32236	-0.00596942	-0.0126277	-0.00116462	0.00652588	0.481154	0.489627	0.224151	0.276486	10.3758	7.66184	-11.118	-17.3044	286.555	494.919	-2118.42	-640.747	-0.000554127	-0.00356811	44.4725	44.6455	44.3488	44.4548	0.000250101	0.000207926	-0.00264672	-0.00397093	-0.00740507	-0.00681739	-0.00196673	-0.00891876	-0.00995549	-0.00995549	0	0	685.079	1184.45	136.506	1940.73	45.641	41.6145	-417.309	-735.412	2804.48	3214.17	3009.35	4006.38	-0.050421	-0.0539254	-0.0402112	-0.0429144	0.00193904	-0.00156537	-0.00530119	-0.00800439	0.252619	-0.0378497	-0.0359833	0.115366	-0.601448	0.148799	0.0104669	0.0237021	0.0391683	0	27	18	22.2222	0	0	-1	-1	-1	0	0	2	0	0	0	0	2	1	5	2	725	0	0	0	0	1	1	3	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.8377	0	0	3	25	25	0.6	0.5	-0.0610865	-0.0610865	-0.0349066	-0.0349066	0.000698132	0.000698132	0.00261799	0.00261799	37	37	16	16	15	8	25	25	52	52	0.97	0.57	0.5	166853	166853	146858	146858	6	10	0	357.25	359	351.25	352.25	97	97	97	97	97	97	97	97	170069	170069	149689	149689	0	0	0	0	110	3	0	0	1	7.22628	0.57	0	0	0	0	284600	0	4e+06	2	0	0	8.5e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0
